Video,Label,Frame,Brow_Right_Mag,FPS
video125_final.mp4,Healthy,64,0.011680633833718618,20.0
video125_final.mp4,Healthy,65,0.0045066452007872775,20.0
video125_final.mp4,Healthy,66,0.006882931715501944,20.0
video125_final.mp4,Healthy,67,0.0037809117608013534,20.0
video125_final.mp4,Healthy,68,0.013712018446924983,20.0
video125_final.mp4,Healthy,69,0.011660196860483694,20.0
video125_final.mp4,Healthy,70,0.005853634404038666,20.0
video125_final.mp4,Healthy,71,0.005110387754645177,20.0
video125_final.mp4,Healthy,72,0.0033641674561176605,20.0
video125_final.mp4,Healthy,73,0.004495229021819863,20.0
video125_final.mp4,Healthy,74,0.003556333667538257,20.0
video125_final.mp4,Healthy,75,0.0023908127927951338,20.0
video125_final.mp4,Healthy,76,0.015535700209501463,20.0
video125_final.mp4,Healthy,77,0.0018859230017315746,20.0
video125_final.mp4,Healthy,78,0.02522262038012959,20.0
video125_final.mp4,Healthy,79,0.013050038710072293,20.0
