Video,Label,Frame,Lips_Left_Mag,FPS
video125_final.mp4,Healthy,16,0.012707554541638253,20.0
video125_final.mp4,Healthy,17,0.011563620078465384,20.0
video125_final.mp4,Healthy,18,0.01533615551854272,20.0
video125_final.mp4,Healthy,19,0.014469905397435763,20.0
video125_final.mp4,Healthy,20,0.013134476912921104,20.0
video125_final.mp4,Healthy,21,0.01223418915544179,20.0
video125_final.mp4,Healthy,22,0.018386697243277662,20.0
video125_final.mp4,Healthy,23,0.01875461862679692,20.0
video125_final.mp4,Healthy,24,0.02187928479556193,20.0
video125_final.mp4,Healthy,25,0.014857184774411341,20.0
video125_final.mp4,Healthy,26,0.02151140031849728,20.0
video125_final.mp4,Healthy,27,0.01244485895011313,20.0
video125_final.mp4,Healthy,28,0.014742310547053461,20.0
video125_final.mp4,Healthy,29,0.008928379940800028,20.0
video125_final.mp4,Healthy,30,0.009851873025219183,20.0
video125_final.mp4,Healthy,31,0.006924417922185688,20.0
video125_final.mp4,Healthy,32,0.01687323677495285,20.0
video125_final.mp4,Healthy,33,0.014897668628067469,20.0
video125_final.mp4,Healthy,34,0.010503336384752707,20.0
video125_final.mp4,Healthy,35,0.00664237529641468,20.0
video125_final.mp4,Healthy,36,0.014704307351879102,20.0
video125_final.mp4,Healthy,37,0.008258880210564812,20.0
video125_final.mp4,Healthy,38,0.005968917372787333,20.0
video125_final.mp4,Healthy,39,0.007678162394847223,20.0
video125_final.mp4,Healthy,40,0.01410653237471771,20.0
video125_final.mp4,Healthy,41,0.012745806734783571,20.0
video125_final.mp4,Healthy,42,0.003387308436703565,20.0
video125_final.mp4,Healthy,43,0.004352076668095145,20.0
video125_final.mp4,Healthy,44,0.010586784158393368,20.0
video125_final.mp4,Healthy,45,0.01523882936436774,20.0
video125_final.mp4,Healthy,46,0.02425816265604907,20.0
video125_final.mp4,Healthy,47,0.01801156992322952,20.0
video125_final.mp4,Healthy,48,0.018062962000601,20.0
video125_final.mp4,Healthy,49,0.011004583814026764,20.0
video125_final.mp4,Healthy,50,0.009122547589967462,20.0
video125_final.mp4,Healthy,51,0.007001080774898713,20.0
video125_final.mp4,Healthy,52,0.012921169286716534,20.0
video125_final.mp4,Healthy,53,0.012182044052006093,20.0
video125_final.mp4,Healthy,54,0.007778578198163384,20.0
video125_final.mp4,Healthy,55,0.007123892458095248,20.0
video125_final.mp4,Healthy,56,0.006653885514646123,20.0
video125_final.mp4,Healthy,57,0.006692486063839959,20.0
video125_final.mp4,Healthy,58,0.015126309583077521,20.0
video125_final.mp4,Healthy,59,0.010347891970821005,20.0
video125_final.mp4,Healthy,60,0.00750578633937922,20.0
video125_final.mp4,Healthy,61,0.01054624041916135,20.0
video125_final.mp4,Healthy,62,0.02664371970315095,20.0
video125_final.mp4,Healthy,63,0.013943392401740768,20.0
video125_final.mp4,Healthy,64,0.0037557549633691527,20.0
video125_final.mp4,Healthy,65,0.011021799820306353,20.0
video125_final.mp4,Healthy,66,0.019508332317407482,20.0
video125_final.mp4,Healthy,67,0.006790613158705234,20.0
video125_final.mp4,Healthy,68,0.008206164848906551,20.0
video125_final.mp4,Healthy,69,0.006017478654642836,20.0
video125_final.mp4,Healthy,70,0.01107737169542846,20.0
video125_final.mp4,Healthy,71,0.006573772830946176,20.0
video125_final.mp4,Healthy,72,0.0044892792944189255,20.0
video125_final.mp4,Healthy,73,0.005286398976675969,20.0
